EnsemblID;Name;Sequence;Comments;Phenotype;Chromosome;GeneSymbol;IsInheritanceKnown
ENSG00000144452;ATP-binding cassette, subfamily A, member 12;NotRelevant;;Ichthyosis, congenital, autosomal recessive 4A, 601277 (3), Autosomal recessiveIchthyosis, congenital, autosomal recessive 4B (harlequin), 242500 (3);chr2;ABCA12, ARCI4A, ARCI4B, ICR2B, LI2;True
ENSG00000138363;5-aminoimidazole-4-carboxyamide ribonucleotide formyltransferase/IMP cyclohydrolase;NotRelevant;;AICA-ribosiduria due to ATIC deficiency, 608688 (3), Autosomal recessiveAICA-ribosiduria due to ATIC deficiency, 608688 (3);chr2;ATIC, PURH, AICAR;True
ENSG00000115414;Fibronectin-1;NotRelevant;;Glomerulopathy with fibronectin deposits 2, 601894 (3), Autosomal dominantSpondylometaphyseal dysplasia, corner fracture type, 184255 (3);chr2;FN1, FN, LETS, FNZ, GFND2, SMDCF;True
ENSG00000138375;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily A-like;NotRelevant;;Schimke immunoosseous dysplasia, 242900 (3), Autosomal recessiveSchimke immunoosseous dysplasia, 242900 (3);chr2;SMARCAL1, HARP, SIOD;True
ENSG00000163464;Chemokine, CXC motif, receptor 1;NotRelevant;;{AIDS, slow progression to}, 609423 (3){AIDS, slow progression to}, 609423 (3);chr2;CXCR1, IL8RA;False
ENSG00000127838;Myofibrillogenesis regulator 1;NotRelevant;;Paroxysmal nonkinesigenic dyskinesia 1, 118800 (3), Autosomal dominantParoxysmal nonkinesigenic dyskinesia 1, 118800 (3);chr2;MR1, TAHCCP2, KIPP1184, BRP17, PNKD1, FPD1, PDC, DYT8;True
ENSG00000018280;Solute carrier family 11 (proton-coupled divalent metal ion transporter), member 1;NotRelevant;within 220 kb of VIL1;{Buruli ulcer, susceptibility to}, 610446 (3){Mycobacterium tuberculosis, susceptibility to infection by}, 607948 (3);chr2;NRAMP1, NRAMP, SLC11A1;False
ENSG00000074582;bcs1, S. cerevisiae, homolog-like;NotRelevant;;Bjornstad syndrome, 262000 (3), Autosomal recessiveMitochondrial complex III deficiency, nuclear type 1, 124000 (3);chr2;BCS1L, FLNMS, GRACILE, BJS, PTD, MC3DN1;True
ENSG00000135929;Cytochrome P450, subfamily XXVIIA, polypeptide 1 (sterol 27-hydroxylase);NotRelevant;;Cerebrotendinous xanthomatosis, 213700 (3), Autosomal recessiveCerebrotendinous xanthomatosis, 213700 (3);chr2;CYP27A1, CYP27, CTX;True
ENSG00000135925;Wingless-type MMTV integration site family, member 10A;NotRelevant;;Odontoonychodermal dysplasia, 257980 (3), Autosomal recessiveTooth agenesis, selective, 4, 150400 (3);chr2;WNT10A, SSPS, STHAG4, OODD;True
ENSG00000163499;Crystallin, beta A2;NotRelevant;mutation identified in 1 CTRCT42 family;?Cataract 42, 115900 (3), Autosomal dominant?Cataract 42, 115900 (3);chr2;CRYBA2, CTRCT42;True
ENSG00000163501;Indian hedgehog;NotRelevant;;Acrocapitofemoral dysplasia, 607778 (3), Autosomal recessiveBrachydactyly, type A1, 112500 (3);chr2;IHH, BDA1;True
ENSG00000187736;Nonhomologous end-joining factor 1;NotRelevant;;Severe combined immunodeficiency with microcephaly, growth retardation, and sensitivity to ionizing radiation, 611291 (3)Severe combined immunodeficiency with microcephaly, growth retardation, and sensitivity to ionizing radiation, 611291 (3);chr2;NHEJ1, XLF;False
ENSG00000115657;ATP-binding cassette, subfamily B, member 6;NotRelevant;;[Blood group, Langereis system], 111600 (3)[Blood group, Langereis system], 111600 (3);chr2;ABCB6, MTABC3, MCOPCB7, LAN, DUH3, PSHK2;False
ENSG00000127824;Tubulin, alpha-4A;NotRelevant;;Amyotrophic lateral sclerosis 22 with or without frontotemporal dementia, 616208 (3), Autosomal dominantAmyotrophic lateral sclerosis 22 with or without frontotemporal dementia, 616208 (3);chr2;TUBA4A, TUBA1, ALS22;True
ENSG00000135924;DnaJ, E. coli, homolog of, subfamily B, member 2 (heat-shock protein, DNAJ-like 1);NotRelevant;;Spinal muscular atrophy, distal, autosomal recessive, 5, 614881 (3), Autosomal recessiveSpinal muscular atrophy, distal, autosomal recessive, 5, 614881 (3);chr2;DNAJB2, HSJ1, HSPF3, DSMA5;True
ENSG00000175084;Desmin;NotRelevant;1 family with LGMD2R identified with mutation;Cardiomyopathy, dilated, 1I, 604765 (3)Scapuloperoneal syndrome, neurogenic, Kaeser type, 181400 (3);chr2;DES, CMD1I, MFM1, SCPNK;False
ENSG00000072195;SPEG complex locus;NotRelevant;;Centronuclear myopathy 5, 615959 (3), Autosomal recessiveCentronuclear myopathy 5, 615959 (3);chr2;SPEG, APEG1, CNM5;True
ENSG00000144591;GDP-mannose pyrophosphorylase A;NotRelevant;;Alacrima, achalasia, and mental retardation syndrome, 615510 (3), Autosomal recessiveAlacrima, achalasia, and mental retardation syndrome, 615510 (3);chr2;GMPPA, AAMR;True
ENSG00000124006;Obscurin-like 1;NotRelevant;;3-M syndrome 2, 612921 (3)3-M syndrome 2, 612921 (3);chr2;OBSL1, KIAA0657, 3M2;False
ENSG00000135903;Paired box homeotic gene-3;NotRelevant;;Craniofacial-deafness-hand syndrome, 122880 (3), Autosomal dominantWaardenburg syndrome, type 3, 148820 (3);chr2;PAX3, WS1, HUP2, CDHS, WS3;True
ENSG00000116120;Phenylalanine-tRNA synthetase-like, beta subunit;NotRelevant;mutation identified in 1 NEDBLLA patient;?Neurodevelopmental disorder with brain, liver, and lung abnormalities, 618007 (3), Autosomal recessive?Neurodevelopmental disorder with brain, liver, and lung abnormalities, 618007 (3);chr2;FARSLB, FRSB, NEDBLLA;True
ENSG00000152056;Adaptor-related protein complex 1, sigma-3 subunit;NotRelevant;;{Psoriasis 15, pustular, susceptibility to}, 616106 (3), Autosomal dominant{Psoriasis 15, pustular, susceptibility to}, 616106 (3);chr2;AP1S3, PSORS15;True
ENSG00000135900;Mitochondrial ribosomal protein L44;NotRelevant;Mutation identified in 1 family;?Combined oxidative phosphorylation deficiency 16, 615395 (3), Autosomal recessive?Combined oxidative phosphorylation deficiency 16, 615395 (3);chr2;MRPL44, COXPD16;True
ENSG00000135919;Protease inhibitor 7 (protease nexin I);NotRelevant;near MYL1; ?COPD susceptibility;chr2;PI7, PN1, SERPINE2;False
ENSG00000036257;Cullin 3;NotRelevant;;Pseudohypoaldosteronism, type IIE, 614496 (3), Autosomal dominantPseudohypoaldosteronism, type IIE, 614496 (3);chr2;CUL3, PHA2E;True
ENSG00000169047;Insulin receptor substrate-1;NotRelevant;;{Coronary artery disease, susceptibility to} (3){Diabetes mellitus, noninsulin-dependent}, 125853 (3);chr2;IRS1;False
ENSG00000081052;Collagen IV, alpha-4 polypeptide;NotRelevant;head-to-head with COL4A4 in same YAC;Alport syndrome, autosomal recessive, 203780 (3), Autosomal recessiveHematuria, familial benign (3);chr2;COL4A4;True
ENSG00000169031;Collagen IV, alpha-3 polypeptide (Goodpasture antigen);NotRelevant;noncollagenous domain = Goodpasture antigen;Alport syndrome, autosomal dominant, 104200 (3), Autosomal dominantHematuria, benign familial, 141200 (3);chr2;COL4A3;True
ENSG00000168958;Mitochondrial fission factor;NotRelevant;;Encephalopathy due to defective mitochondrial and peroxisomal fission 2, 617086 (3), Autosomal recessiveEncephalopathy due to defective mitochondrial and peroxisomal fission 2, 617086 (3);chr2;MFF, C2orf33, EMPF2;True
ENSG00000168955;Transmembrane 4 L6 family, member 20;NotRelevant;;{Specific language impairment 5}, 615432 (3), Autosomal dominant{Specific language impairment 5}, 615432 (3);chr2;TM4SF20, SLI5;True
ENSG00000135917;Solute carrier family 19 (folate transporter), member 3;NotRelevant;;Thiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2), 607483 (3), Autosomal recessiveThiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2), 607483 (3);chr2;SLC19A3, THMD2, BBGD;True
ENSG00000153827;Thyroid hormone receptor interactor 12;NotRelevant;;Mental retardation, autosomal dominant 49, 617752 (3), Autosomal dominantMental retardation, autosomal dominant 49, 617752 (3);chr2;TRIP12, MRD49;True
ENSG00000135899;SP110 nuclear body protein (interferon-induced protein 41, 30kD;NotRelevant;ENSG00000135899;{Mycobacterium tuberculosis, susceptibility to}, 607948 (3);chr2;SP110, IFI41, IFI75, VODI;False
ENSG00000135931;Armadillo repeat-containing protein 9;NotRelevant;;Joubert syndrome 30, 617622 (3), Autosomal recessiveJoubert syndrome 30, 617622 (3);chr2;ARMC9, KIAA1868, JBTS30;True
ENSG00000156973;Phosphodiesterase 6D, cGMP-specific, rod, delta;NotRelevant;mutation identified in 1 JBTS22 family;?Joubert syndrome 22, 615665 (3), Autosomal recessive?Joubert syndrome 22, 615665 (3);chr2;PDE6D, JBTS22;True
ENSG00000144535;Dis3 mitotic control, S. cerevisiae, homolog-like 2;NotRelevant;;Perlman syndrome, 267000 (3), Autosomal recessivePerlman syndrome, 267000 (3);chr2;DIS3L2, PRLMNS;True
ENSG00000163295;Alkaline phosphatase, intestinal;NotRelevant;close to ALPP; proximal to PAX3;chr2;ALPI;False
ENSG00000171551;Endothelin-converting enzyme-like 1;NotRelevant;;Arthrogryposis, distal, type 5D, 615065 (3), Autosomal recessiveArthrogryposis, distal, type 5D, 615065 (3);chr2;ECEL1, XCE, DA5D;True
ENSG00000237412;Protease, serine, 56;NotRelevant;;Microphthalmia, isolated 6, 613517 (3), Autosomal recessiveMicrophthalmia, isolated 6, 613517 (3);chr2;PRSS56, MCOP6;True
ENSG00000135902;Cholinergic receptor, nicotinic, delta polypeptide;NotRelevant;mutation identified in 1 CMS3A patient and 1 CMS3C family;Multiple pterygium syndrome, lethal type, 253290 (3), Autosomal recessiveMyasthenic syndrome, congenital, 3B, fast-channel, 616322 (3);chr2;CHRND, ACHRD, SCCMS, CMS3A, CMS3B, CMS3C;True
ENSG00000196811;Cholinergic receptor, nicotinic, gamma polypeptide;NotRelevant;tightly linked to CHRND by RE;Escobar syndrome, 265000 (3), Autosomal recessiveMultiple pterygium syndrome, lethal type, 253290 (3);chr2;CHRNG, ACHRG;True
ENSG00000204120;GRB10-interacting GYF protein 2;NotRelevant;;{Parkinson disease 11}, 607688 (3){Parkinson disease 11}, 607688 (3);chr2;GIGYF2, KIAA0642, PARK11;False
ENSG00000115474;Potassium inwardly-rectifying channel, subfamily J, member 13;NotRelevant;;Leber congenital amaurosis 16, 614186 (3), Autosomal recessiveSnowflake vitreoretinal degeneration, 193230 (3);chr2;KCNJ13, SVD, LCA16;True
ENSG00000085978;Autophagy 16-like 1;NotRelevant;;{Inflammatory bowel disease (Crohn disease) 10}, 611081 (3){Inflammatory bowel disease (Crohn disease) 10}, 611081 (3);chr2;ATG16L1, APG16L, IBD10;False
ENSG00000130561;S-antigen;NotRelevant;ENSG00000130561;Retinitis pigmentosa 47, 613758 (3);chr2;SAG, RP47;False
ENSG00000241635;UDP glycosyltransferase 1 family, polypeptide A1;NotRelevant;;[Bilirubin, serum level of, QTL1], 601816 (3)[Gilbert syndrome], 143500 (3);chr2;UGT1A1, UGT1, GNT1, BILIQTL1;False
ENSG00000163359;Collagen VI, alpha-3 polypeptide;NotRelevant;close to CRBP1;Bethlem myopathy 1, 158810 (3), Autosomal recessive, Autosomal dominantUllrich congenital muscular dystrophy 1, 254090 (3);chr2;COL6A3, DYT27, BTHLM1, UCMD1;True
ENSG00000115648;Melanophilin;NotRelevant;;Griscelli syndrome, type 3, 609227 (3), Autosomal recessiveGriscelli syndrome, type 3, 609227 (3);chr2;MLPH;True
ENSG00000132326;Period, Drosophila, homolog of, 2;NotRelevant;;Advanced sleep phase syndrome, familial, 1, 604348 (3), Autosomal dominantAdvanced sleep phase syndrome, familial, 1, 604348 (3);chr2;PER2, FASPS1, KIAA0347;True
ENSG00000204104;TNF receptor-associated factor 3-interacting protein 1;NotRelevant;;Senior-Loken syndrome 9, 616629 (3), Autosomal recessiveSenior-Loken syndrome 9, 616629 (3);chr2;TRAF3IP1, MIPT3, SLSN9;True
ENSG00000233608;Twist, Drosophila, homolog of, 2 (dermis-expressed protein 1, mouse, homolog of);NotRelevant;;Ablepharon-macrostomia syndrome, 200110 (3), Autosomal dominantFocal facial dermal dysplasia 3, Setleis type, 227260 (3);chr2;TWIST2, DERMO1, SETLSS, FFDD3, BBRSAY, AMS;True
ENSG00000130414;NADH-ubiquinone oxidoreductase 1 alpha subcomplex, 10;NotRelevant;;Mitochondrial complex I deficiency, nuclear type 22, 618243 (3), Autosomal recessiveMitochondrial complex I deficiency, nuclear type 22, 618243 (3);chr2;NDUFA10, MC1DN22;True
ENSG00000142330;Calpain-10;NotRelevant;;{Diabetes mellitus, noninsulin-dependent 1}, 601283 (3){Diabetes mellitus, noninsulin-dependent 1}, 601283 (3);chr2;CAPN10, NIDDM1;False
ENSG00000130294;Kinesin family member 1A;NotRelevant;incorrectly assigned to chr.9;Mental retardation, autosomal dominant 9, 614255 (3), Autosomal dominantSpastic paraplegia 30, autosomal recessive, 610357 (3);chr2;KIF1A, ATSV, UNC104, SPG30, HSN2C, MRD9;True
ENSG00000172482;Alanine-glyoxylate aminotransferase, liver-specific peroxisomal;NotRelevant;;Hyperoxaluria, primary, type 1, 259900 (3), Autosomal recessiveHyperoxaluria, primary, type 1, 259900 (3);chr2;AGXT, SPAT;True
ENSG00000180902;D-2-hydroxyglutarate dehydrogenase;NotRelevant;;D-2-hydroxyglutaric aciduria, 600721 (3), Autosomal recessiveD-2-hydroxyglutaric aciduria, 600721 (3);chr2;D2HGDH, D2HGD;True
ENSG00000188389;Programmed cell death 1;NotRelevant;;{Multiple sclerosis, disease progression, modifier of}, 126200 (3), Multifactorial{Systemic lupus erythematosus, susceptibility to, 2}, 605218 (3);chr2;PDCD1, SLEB2;False
ENSG00000072756;tRNA nucleotidyltransferase, CCA-adding, 1;NotRelevant;pseudogenes on chromosomes 1 and 22;Retinitis pigmentosa and erythrocytic microcytosis, 616959 (3), Autosomal recessiveSideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay, 616084 (3);chr3;TRNT1, SIFD, RPEM;True
ENSG00000113851;Cereblon;NotRelevant;between D3S3525 and D3S1560;Mental retardation, autosomal recessive 2, 607417 (3), Autosomal recessiveMental retardation, autosomal recessive 2, 607417 (3);chr3;CRBN, MRT2;True
ENSG00000144455;Sulfatase-modifying factor-1;NotRelevant;;Multiple sulfatase deficiency, 272200 (3), Autosomal recessiveMultiple sulfatase deficiency, 272200 (3);chr3;SUMF1, FGE;True
ENSG00000150995;Inositol 1,4,5-triphosphate receptor, type 1;NotRelevant;;Gillespie syndrome, 206700 (3), Autosomal recessive, Autosomal dominantSpinocerebellar ataxia 29, congenital nonprogressive, 117360 (3);chr3;ITPR1, SCA15, SCA16, SCA29;True
ENSG00000182533;Caveolin-3;NotRelevant;within 7-10kb of OXTR;Cardiomyopathy, familial hypertrophic, 192600 (3), Autosomal dominantRippling muscle disease, 606072 (3);chr3;CAV3, LQT9, MPDT, RMD2;True
ENSG00000180914;Oxytocin receptor;NotRelevant;3p25 by others; within 7-10kb of CAV3;chr3;OXTR;False
ENSG00000168137;SET domain-containing protein 5;NotRelevant;;Mental retardation, autosomal dominant 23, 615761 (3), Autosomal dominantMental retardation, autosomal dominant 23, 615761 (3);chr3;SETD5, KIAA1757;True
ENSG00000163719;Myotubularin-related protein 14;NotRelevant;;{Centronuclear myopathy, autosomal, modifier of}, 160150 (3), Autosomal dominant{Centronuclear myopathy, autosomal, modifier of}, 160150 (3);chr3;MTMR14, C3orf29, HJUMPY;True
ENSG00000156983;Bromodomain- and PHD finger-containing protein 1, 140kD;NotRelevant;;Intellectual developmental disorder with dysmorphic facies and ptosis, 617333 (3), Autosomal dominantIntellectual developmental disorder with dysmorphic facies and ptosis, 617333 (3);chr3;BRPF1, BR140, IDDDFP;True
ENSG00000114026;8-hydroxyguanine DNA glycosylase;NotRelevant;;Renal cell carcinoma, clear cell, somatic, 144700 (3)Renal cell carcinoma, clear cell, somatic, 144700 (3);chr3;OGG1;False
ENSG00000187288;Cell death-inducing DFFA-like effector C;NotRelevant;1 patient identified with mutation;?Lipodystrophy, familial partial, type 5, 615238 (3), Autosomal recessive?Lipodystrophy, familial partial, type 5, 615238 (3);chr3;CIDEC, FSP27, CIDE3, FPLD5;True
ENSG00000171135;Jagunal, Drosophila, homolog of, 1;NotRelevant;;Neutropenia, severe congenital, 6, autosomal recessive, 616022 (3), Autosomal recessiveNeutropenia, severe congenital, 6, autosomal recessive, 616022 (3);chr3;JAGN1, SCN6;True
ENSG00000163702;Interleukin 17 receptor C;NotRelevant;;Candidiasis, familial, 9, 616445 (3), Autosomal recessiveCandidiasis, familial, 9, 616445 (3);chr3;IL17RC, IL17RL, CANDF9;True
ENSG00000163703;Cysteine-rich protein with EGF-like domains 1;NotRelevant;;Atrioventricular septal defect, partial, with heterotaxy syndrome, 606217 (3), Autosomal dominant{Atrioventricular septal defect, susceptibility to, 2}, 606217 (3);chr3;CRELD1, AVSD2;True
ENSG00000144554;Fanconi anemia, complementation group D2;NotRelevant;;Fanconi anemia, complementation group D2, 227646 (3), Autosomal recessiveFanconi anemia, complementation group D2, 227646 (3);chr3;FANCD2, FANCD, FACD, FAD;True
ENSG00000134086;VHL gene;NotRelevant;;Erythrocytosis, familial, 2, 263400 (3), Autosomal recessivevon Hippel-Lindau syndrome, 193300 (3);chr3;VHL;True
ENSG00000157017;Ghrelin;NotRelevant;;{Obesity, susceptibility to}, 601665 (3), Autosomal recessive, Autosomal dominant, Multifactorial{Obesity, susceptibility to}, 601665 (3);chr3;GHRL;True
ENSG00000157087;ATPase, Ca++ transporting, plasma membrane, 2;NotRelevant;;{Deafness, autosomal recessive 12, modifier of}, 601386 (3), Autosomal recessive{Deafness, autosomal recessive 12, modifier of}, 601386 (3);chr3;ATP2B2, PMCA2;True
ENSG00000157103;Solute carrier family 6 (neurotransmitter transporter, GABA), member 1;NotRelevant;;Myoclonic-atonic epilepsy, 616421 (3), Autosomal dominantMyoclonic-atonic epilepsy, 616421 (3);chr3;SLC6A1, GABATR, MAE;True
ENSG00000157152;Synapsin II;NotRelevant;;{Schizophrenia, susceptibility to}, 181500 (3), Autosomal dominant{Schizophrenia, susceptibility to}, 181500 (3);chr3;SYN2;True
ENSG00000132170;Peroxisome proliferator activated receptor, gamma;NotRelevant;PPARG1, PPARG2 from same gene;Carotid intimal medial thickness 1, 609338 (3){Diabetes, type 2}, 125853 (3);chr3;PPARG, PPARG1, PPARG2, CIMT1, GLM1;False
ENSG00000154743;tRNA splicing endonuclease 2, S. cerevisiae, homolog of;NotRelevant;;Pontocerebellar hypoplasia type 2B, 612389 (3), Autosomal recessivePontocerebellar hypoplasia type 2B, 612389 (3);chr3;TSEN2, SEN2, PCH2B;True
ENSG00000132155;Oncogene RAF1;NotRelevant;;Cardiomyopathy, dilated, 1NN, 615916 (3), Autosomal dominantNoonan syndrome 5, 611553 (3);chr3;RAF1, CRAF, NS5, CMD1NN;True
ENSG00000154764;Wingless-type MMTV integration site family, member 7A;NotRelevant;;Fuhrmann syndrome, 228930 (3), Autosomal recessiveUlna and fibula, absence of, with severe limb deficiency, 276820 (3);chr3;WNT7A;True
ENSG00000170876;Transmembrane protein 43;NotRelevant;;Arrhythmogenic right ventricular dysplasia 5, 604400 (3), Autosomal dominantEmery-Dreifuss muscular dystrophy 7, AD, 614302 (3);chr3;TMEM43, ARVD5, ARVC5, EDMD7;True
ENSG00000154767;XPC gene;NotRelevant;;Xeroderma pigmentosum, group C, 278720 (3), Autosomal recessiveXeroderma pigmentosum, group C, 278720 (3);chr3;XPC, XPCC;True
ENSG00000154781;Coiled-coil domain-containing protein 174;NotRelevant;;Hypotonia, infantile, with psychomotor retardation, 616816 (3), Autosomal recessiveHypotonia, infantile, with psychomotor retardation, 616816 (3);chr3;CCDC174, HSPC212, IHPM;True
ENSG00000206561;Collagenic tail of endplate acetylcholinesterase;NotRelevant;;Myasthenic syndrome, congenital, 5, 603034 (3), Autosomal recessiveMyasthenic syndrome, congenital, 5, 603034 (3);chr3;COLQ, EAD, CMS5;True
ENSG00000169814;Biotinidase;NotRelevant;;Biotinidase deficiency, 253260 (3), Autosomal recessiveBiotinidase deficiency, 253260 (3);chr3;BTD;True
ENSG00000092345;Deleted in azoospermia-like;NotRelevant;?founding member of DAZ gene family;{Spermatogenic failure, susceptibility to} (3){Spermatogenic failure, susceptibility to} (3);chr3;DAZL, DAZH, SPGYLA;False
